Tiêu đề,Mô tả,Hình ảnh,Nội dung,Link bài viết
Việt Nam muốn học hỏi Czech trong xây dựng chính sách đổi mới sáng tạo,"Thứ trưởng Khoa học và Công nghệ Bùi Hoàng Phương bày tỏ sự quan tâm đặc biệt, muốn tìm hiểu, học hỏi Cộng hòa Czech trong xây dựng chính sách phát triển nghiên cứu khoa học, đổi mới sáng tạo.",https://i1-vnexpress.vnecdn.net/2025/03/29/bo-khcn-2-1743255231-174325527-9737-2055-1743256168.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=y2KUa06whzSEpZGsdVkG3Q,,https://vnexpress.net/viet-nam-muon-hoc-hoi-czech-trong-xay-dung-chinh-sach-doi-moi-sang-tao-4867554.html
Khu rừng cổ đại giúp Venice nổi suốt 1.600 năm,Phần lớn công trình hiện đại được xây để tồn tại 50 năm nhưng kỹ thuật cổ đại độc đáo chỉ sử dụng gỗ đã giữ cho thành phố Venice nổi trên mặt nước suốt hơn 1.600 năm.,https://i1-vnexpress.vnecdn.net/2025/03/28/VNEVenice-1743158768-1202-1743158828.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=3UoJYQzXwegW6cse6hFX9w,,https://vnexpress.net/khu-rung-co-dai-giup-venice-noi-suot-1-600-nam-4866374.html
'Dùng tiêu chuẩn để dẫn dắt quốc gia phát triển',"Theo Bộ trưởng Khoa học và Công nghệ Nguyễn Mạnh Hùng, quốc gia muốn phát triển theo hướng nào, tiêu chuẩn cần dẫn dắt theo hướng đó.",https://i1-sohoa.vnecdn.net/2025/03/29/LQ-09005-6011-1743234013.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=dWvM0XBTnrugfzqeBLuqog,,https://vnexpress.net/dung-tieu-chuan-de-dan-dat-quoc-gia-phat-trien-4867269.html
Công nghệ giúp Trung Quốc phát hiện mỏ vàng trữ lượng 1.000 tấn,Công nghệ lập mô hình 3D và khoan sâu đã giúp các nhà địa chất Trung Quốc phát hiện thêm một mỏ vàng trữ lượng lên tới 1.000 tấn ở Liêu Ninh.,https://i1-vnexpress.vnecdn.net/2025/03/29/VNEGold-1743244792-7804-1743245005.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=LUesX1CHToPHTvsNORyaXA,,https://vnexpress.net/cong-nghe-giup-trung-quoc-phat-hien-mo-vang-tru-luong-1-000-tan-4866827.html
Mái sân vận động điện mặt trời lớn nhất thế giới,"ĐứcBorussia Dortmund, CLB hàng đầu của giải bóng đá Bundesliga, dự định xây mái sân vận động điện mặt trời với 11.000 tấm pin và công suất 4,2 MW.",https://i1-vnexpress.vnecdn.net/2025/03/29/SVDdienmattroi-1743226681-3317-1743226981.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=9bItdBq7x_xVsj1zS10poA,,https://vnexpress.net/mai-san-van-dong-dien-mat-troi-lon-nhat-the-gioi-4867407.html
Nhà máy điện nhiệt hạch - phân hạch đầu tiên trên thế giới,"Trung Quốc đang chuẩn bị xây dựng nhà máy điện lai nhiệt hạch - phân hạch công suất 100 MW, đánh dấu bước tiến cách mạng trong ngành năng lượng hạt nhân.",https://i1-vnexpress.vnecdn.net/2025/03/28/VNEPlant-1743136640-9623-1743136682.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=WzNn3zbXxw6jsamukCGLdA,,https://vnexpress.net/nha-may-dien-nhiet-hach-phan-hach-dau-tien-tren-the-gioi-4866830.html
Sự thật vụ sa thải Sam Altman hé lộ,"Trong khi Sam Altman đang dự tiệc sinh nhật tại một nhà hàng vào tháng 11/2023, đội ngũ hội đồng quản trị của OpenAI lên kế hoạch chi tiết để lật đổ ông.",https://i1-sohoa.vnecdn.net/2025/03/29/sam-altman-openai-1743220537-1-5707-9144-1743220696.png?w=300&h=180&q=100&dpr=1&fit=crop&s=R0QYe1R0YPl-aFhmC0ox7g,,https://vnexpress.net/su-that-vu-sa-thai-sam-altman-he-lo-4867321.html
Lý do động đất Myanmar gây thiệt hại nặng nề,"Cường độ mạnh, tâm chấn nông ở khu vực đông dân và hiện tượng đất hóa lỏng có thể góp phần dẫn tới thiệt hại nặng nề do động đất hôm 28/3 ở Myanmar gây ra.",https://i1-vnexpress.vnecdn.net/2025/03/29/VNEMy-1743216981-4529-1743217031.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=7LbeguoKUDMiZN8AKTR0YA,,https://vnexpress.net/ly-do-dong-dat-myanmar-gay-thiet-hai-nang-ne-4867286.html
Tàu NASA sống sót sau chuyến bay qua sát Mặt Trời,"Tàu thăm dò Parker thực hiện thành công chuyến bay qua sát Mặt Trời lần thứ hai hôm 22/3, thu thập dữ liệu quan trọng về gió Mặt Trời.",https://i1-vnexpress.vnecdn.net/2025/03/28/tauvutrusetreal-1743154470-6152-1743154629.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=TDl-JTuonjq6YMWma5wAuQ,,https://vnexpress.net/tau-nasa-song-sot-sau-chuyen-bay-qua-sat-mat-troi-4867114.html
xAI của Elon Musk mua lại X với giá 33 tỷ USD,"xAI, công ty trí tuệ nhân tạo của Musk, mua lại mạng xã hội X do ông sở hữu với giá 33 tỷ USD kèm khoản nợ 12 tỷ USD của nền tảng.",https://i1-sohoa.vnecdn.net/2025/03/29/elon-musk-20-1743204686-174320-2938-7515-1743204750.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=jhGSsu1MyBXt3hNUeK6vyQ,,https://vnexpress.net/xai-cua-elon-musk-mua-lai-x-voi-gia-33-ty-usd-4867275.html
Thành lập trung tâm ươm tạo bán dẫn để phát triển nguồn nhân lực,"Trung tâm ươm tạo và phát triển bán dẫn được thành lập ngày 28/3, giúp sinh viên tiếp cận công cụ, phần mềm tiên tiến, bắt kịp các nhu cầu của doanh nghiệp.",https://i1-sohoa.vnecdn.net/2025/03/29/b7f5833c-0bf1-4835-83b2-b4b927-3178-5731-1743204065.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=gcdfb0YKvGOCYEE3IY48xQ,,https://vnexpress.net/thanh-lap-trung-tam-uom-tao-ban-dan-de-phat-trien-nguon-nhan-luc-4867029.html
Sáng kiến Khoa học 2025 nhận hồ sơ đến ngày 30/3,Sau hơn 2 tháng phát động Cuộc thi Sáng kiến Khoa học do VnExpress tổ chức sẽ đóng cổng nhận hồ sơ dự thi vào 23h ngày 30/3.,https://i1-vnexpress.vnecdn.net/2025/03/28/mai-che-thong-minh-png-1743135-3993-1659-1743136410.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=mK3WFk9mopNBqoLYr43PpQ,,https://vnexpress.net/sang-kien-khoa-hoc-2025-nhan-ho-so-den-ngay-30-3-4866946.html
Robot Trung Quốc cứu hộ và ứng phó thiên tai khẩn cấp,"Robot cứu hộ và vận chuyển khẩn cấp đầu tiên trình làng tại Bắc Kinh hôm 26/3, do công ty CSSC Haishen và Deep Robotics phát triển.",https://i1-vnexpress.vnecdn.net/2025/03/28/robot4chanset-1743169585-9710-1743169888.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=nXTmHPWO8voqEcOvzkyRmw,,https://vnexpress.net/robot-trung-quoc-cuu-ho-va-ung-pho-thien-tai-khan-cap-4867224.html
Ảnh dựng iPhone 17 mất độ tin cậy vì ChatGPT,Khả năng tạo ảnh chân thực của mô hình GPT-4o khiến giới công nghệ lo ngại khó xác thực thật giả trong tin đồn về iPhone 17 sắp ra mắt.,https://i1-sohoa.vnecdn.net/2025/03/28/screenshot-2025-03-28-at-12-08-5315-2327-1743138827.png?w=300&h=180&q=100&dpr=1&fit=crop&s=7IM-2wltSmHbGmpvbvRJvQ,,https://vnexpress.net/anh-dung-iphone-17-mat-do-tin-cay-vi-chatgpt-4866988.html
"'Người sống, dữ liệu phải sống'","Để chuyển đổi số thành công, chính quyền phải làm cho dữ liệu ""sống"" cùng người dân, tức mọi hoạt động của công dân trong đời thực đều được cập nhật trên môi trường số, theo Giám đốc Trung tâm Chuyển đổi số TP HCM Võ Thị Trung Trinh.",,,https://vnexpress.net/nguoi-song-du-lieu-phai-song-4865856.html
Elon Musk đấu khẩu với hãng game Ubisoft,"Elon Musk chê trò chơi Assassin's Creed Shadows, trong khi nhà sản xuất Ubisoft cáo buộc tỷ phú Mỹ thuê người chơi game hộ.",,,https://vnexpress.net/elon-musk-dau-khau-voi-hang-game-ubisoft-4866746.html
Nhà khoa học Việt tạo da sinh học từ vi khuẩn và sợi nấm,"Nhóm nghiên cứu trường Đại học Thủ Dầu Một đã tạo thành công vật liệu da sinh học có nguồn gốc từ cellulose vi khuẩn và sợi nấm, đặc tính giống như da động vật, có thể dùng sản xuất giày da.",,,https://vnexpress.net/nha-khoa-hoc-viet-tao-da-sinh-hoc-tu-vi-khuan-va-soi-nam-vnepre-4866510.html
Pin hạt nhân an toàn hàng chục năm không cần sạc,MỹMột nhóm nghiên cứu đang phát triển pin hạt nhân sử dụng carbon phóng xạ để cung cấp điện liên tục an toàn trong thời gian dài thay vì sạc nhiều lần như pin lithium-ion.,,,https://vnexpress.net/pin-hat-nhan-an-toan-hang-chuc-nam-khong-can-sac-4866386.html
Broadcom hỗ trợ 70% khách hàng VMware lên Cloud Foundation,"Khoảng 70% trong số 10.000 khách hàng lớn của VMware đã chuyển đổi lên giải pháp Cloud Foundation của Broadcom, giúp công ty ghi nhận mức tăng trưởng mạnh.",https://i1-sohoa.vnecdn.net/2025/03/28/unnamed-1743150247-1743150327-6210-1743150445.png?w=300&h=180&q=100&dpr=1&fit=crop&s=_u6jnqGSSNNP2SrBxmFP7A,,https://vnexpress.net/broadcom-ho-tro-70-khach-hang-vmware-len-cloud-foundation-4865909.html
Những cuộc đua gay cấn tại Vietnam Game Awards 2025,"Vòng Sơ loại của Vietnam Game Awards 2025 đang hình thành những cuộc đua song mã, tam mã với hàng chục nghìn lượt vote, sau một tuần mở cổng.",https://i1-sohoa.vnecdn.net/2025/03/28/476ff7f047a6f7f8aeb7-174313558-3231-5241-1743152945.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=pVXM2_x35MbF_ujpUKWnUA,,https://vnexpress.net/nhung-cuoc-dua-gay-can-tai-vietnam-game-awards-2025-4866967.html
Sắp có nhiều chính sách hỗ trợ doanh nghiệp công nghệ,"Bộ Khoa học và Công nghệ hỗ trợ các doanh nghiệp nghiên cứu, làm chủ công nghệ, với yêu cầu thực hiện nhanh, tạo ra sự đóng góp cụ thể.",https://i1-sohoa.vnecdn.net/2025/03/27/485855766-1094906802651392-900-1166-5507-1743079309.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=RQT1-xik19ulsV2I8RPWOQ,,https://vnexpress.net/sap-co-nhieu-chinh-sach-ho-tro-doanh-nghiep-cong-nghe-4866676.html
Trung tâm điện toán dưới nước tiết kiệm điện của Trung Quốc,"Trung tâm điện toán dưới nước ở Hải Nam mạnh bằng 30.000 máy tính hiệu suất cao hoạt động cùng lúc, giúp thúc đẩy kinh tế số phát triển.",https://i1-vnexpress.vnecdn.net/2025/03/27/trungtamduoinuocset-1743072309-1258-1743072802.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=8ay3eylI62Cz1388JjRYQw,,https://vnexpress.net/trung-tam-dien-toan-duoi-nuoc-tiet-kiem-dien-cua-trung-quoc-4866412.html
Máy bay chở hàng siêu thanh tốc độ Mach 10,Một công ty ở Mỹ lên kế hoạch phát triển máy bay chở hàng siêu thanh có thể bay ở tốc độ Mach 10 (12.348 km/h) với thiết kế có người lái.,https://i1-vnexpress.vnecdn.net/2025/03/27/VNEJet-1743065836-7877-1743065880.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=utzkdh98E0vtLe9LxU4Ezw,,https://vnexpress.net/may-bay-cho-hang-sieu-thanh-toc-do-mach-10-4866371.html
AI đang thay đổi cách trồng trọt ở Trung Quốc,"Trồng trọt thông minh dựa vào AI đang mở ra tiềm năng phát triển những siêu vụ mùa chịu được biến đổi khí hậu, cho năng suất cao, có thể định nghĩa lại an ninh lương thực toàn cầu.",https://i1-vnexpress.vnecdn.net/2025/03/27/VNEAI-1743049952-2368-1743050017.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=QePyppjW1spyZmnACByePA,,https://vnexpress.net/ai-dang-thay-doi-cach-trong-trot-o-trung-quoc-4866369.html
Robot của Mỹ bước đi uyển chuyển như người,Công ty robot Mỹ Figure AI hôm 26/3 tung ra video mới cho thấy tiến bộ đáng kể trong việc giúp robot đi bộ tự nhiên giống như con người.,https://i1-vnexpress.vnecdn.net/2025/03/27/Robothinhnguoi-1743049563-9115-1743050834.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=i1MIuPxoFoAPAJiOPjSGhw,,https://vnexpress.net/robot-cua-my-buoc-di-uyen-chuyen-nhu-nguoi-4866405.html
Việt Nam - Áo hợp tác phát triển công nghệ bán dẫn,"Các đơn vị của Việt Nam cùng với tập đoàn của Áo hợp tác tập trung ba trụ cột chính gồm nghiên cứu và phát triển công nghệ then chốt, đào tạo nhân lực, triển khai các dự án sản xuất thử nghiệm công nghệ bán dẫn.",https://i1-vnexpress.vnecdn.net/2025/03/27/kyhoptac-1743064921-5758-1743064932.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=Lrz-6xFqHnftxknZUczyqQ,,https://vnexpress.net/viet-nam-ao-hop-tac-phat-trien-cong-nghe-ban-dan-4866458.html
Biến máu người thành thuốc độc tiêu diệt muỗi,Các nhà khoa học đề xuất một kế hoạch mới nhằm kiểm soát số lượng muỗi và đối phó bệnh sốt rét thông qua đưa vào máu người loại thuốc độc với muỗi khiến chúng chết nhanh chóng sau khi đốt.,https://i1-vnexpress.vnecdn.net/2025/03/27/VNEMos-1743046749-5134-1743046816.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=mEw4Jq5Ai4viVjEGm9maQg,,https://vnexpress.net/bien-mau-nguoi-thanh-thuoc-doc-tieu-diet-muoi-4866365.html
Việt Nam đề nghị IAEA chia sẻ kinh nghiệm phát triển điện hạt nhân,"Thứ trưởng Khoa học và Công nghệ đề nghị IAEA chia sẻ kinh nghiệm trong quy hoạch tổng thể, lựa chọn đối tác chiến lược đối với dự án Điện hạt nhân của Việt Nam.",https://i1-vnexpress.vnecdn.net/2025/03/27/anhsettop-1743051511-2157-1743051529.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=fEiwkvguh5es_3CE6OkHLg,,https://vnexpress.net/viet-nam-de-nghi-iaea-chia-se-kinh-nghiem-phat-trien-dien-hat-nhan-4866454.html
Internet vệ tinh của Musk đang được sử dụng thế nào,"Người dùng trên thế giới, nhất là ở vùng sâu vùng xa, thích thám hiểm hoặc muốn trải nghiệm, đăng ký Starlink để kết nối Internet dù giá đắt đỏ.",https://i1-sohoa.vnecdn.net/2025/03/27/https-3a-2f-2fimages-prismic-i-5414-2230-1743010505.png?w=300&h=180&q=100&dpr=1&fit=crop&s=42Phols4pgzMklqrBnKNHA,,https://vnexpress.net/internet-ve-tinh-cua-musk-dang-duoc-su-dung-the-nao-4866327.html
Loạt nâng cấp dự kiến trên iPhone 17 Pro,"Bộ đôi iPhone 17 Pro và 17 Pro Max được cho là có nhiều nâng cấp quan trọng về thiết kế, pin, hệ thống tản nhiệt.",https://i1-sohoa.vnecdn.net/2025/03/24/62660-130016-renderashr-xl-174-1433-2776-1742832360.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=uVKjgRNREtq8UR1XfpF_1g,,https://vnexpress.net/loat-nang-cap-du-kien-tren-iphone-17-pro-4865386.html
Bí mật dự án vệ tinh gián điệp đầu tiên trên thế giới,"Bắt đầu hoạt động từ năm 1959, các vệ tinh gián điệp trong chương trình Corona đã giúp Mỹ thu thập hơn 800.000 bức ảnh chụp 1.346 triệu km2 lãnh thổ nước ngoài trong hơn một thập kỷ.",https://i1-vnexpress.vnecdn.net/2025/03/26/VNECo-1742987876-7849-1742987947.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=9auixW34wumeuG7ncuKm-w,,https://vnexpress.net/bi-mat-du-an-ve-tinh-gian-diep-dau-tien-tren-the-gioi-4865419.html
Tineco S9 Artist - máy hút bụi lau nhà có lực hút mạnh nhất,"Tineco Floor One S9 Artist bản nâng cấp có lực hút 22.000 Pa, khả năng gập 180 độ để vệ sinh gầm tủ, dock tích hợp hệ thống giặt nước nóng.",https://i1-sohoa.vnecdn.net/2025/03/27/to-p-1743053561.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=ZCuf-F7l6BMAeBcNMv6yig,,https://vnexpress.net/tineco-s9-artist-may-hut-bui-lau-nha-co-luc-hut-manh-nhat-4866214.html
Vivo ra kính thực tế hỗn hợp giống Apple Vision Pro,"Vivo Vision cũng sử dụng pin rời kết nối bằng dây, hệ thống camera bên dưới có thể dùng cho khả năng nhận diện cử chỉ tay.",https://i1-sohoa.vnecdn.net/2025/03/27/a1-1743039640-1743039765-7763-1743039801.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=mPxo0-cl5PddeVMpa4hNhw,,https://vnexpress.net/vivo-ra-kinh-thuc-te-hon-hop-giong-apple-vision-pro-4866380.html
Apple được bán iPhone 16 trở lại tại Indonesia,Apple sẽ tiếp tục bán iPhone 16 tại Indonesia từ ngày 11/4 sau khi đồng ý chi khoản đầu tư 300 triệu USD và được cấp đầy đủ chứng nhận.,https://i1-sohoa.vnecdn.net/2025/03/27/dscf0913-1743027544-1241-1743027582.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=5ChQHKmHgPvi0p7f0TTbkw,,https://vnexpress.net/apple-duoc-ban-iphone-16-tro-lai-tai-indonesia-4866329.html
Thủ tướng: Nhiệm vụ cấp bách là phổ cập kỹ năng số cho toàn dân,"Thủ tướng Phạm Minh Chính nhấn mạnh vai trò của chuyển đổi số, đề cập nhiệm vụ quan trọng và cấp bách là phổ cập tri thức, kỹ năng số cho toàn dân.",https://i1-sohoa.vnecdn.net/2025/03/26/lq-07961-jpg-1743002195-2016-1743002244.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=3FukcogqkEKsi0xt-8tW1Q,,https://vnexpress.net/thu-tuong-nhiem-vu-cap-bach-la-pho-cap-ky-nang-so-cho-toan-dan-4866281.html
100% thủ tục liên quan doanh nghiệp sẽ làm trực tuyến,Chính phủ đặt mục tiêu 100% thủ tục hành chính liên quan đến doanh nghiệp được thực hiện trực tuyến trong năm nay.,https://i1-kinhdoanh.vnecdn.net/2025/03/26/dsc01660-jpg-1742997158-3560-1742997235.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=K197rtn5ZDkHARoJMSPdWg,,https://vnexpress.net/100-thu-tuc-lien-quan-doanh-nghiep-se-lam-truc-tuyen-4866279.html
'Đề xuất hàng hóa rủi ro thấp có thể hậu kiểm sau thông quan',Thứ trưởng Khoa học và Công nghệ cho rằng hậu kiểm với hàng hóa rủi ro thấp giúp giảm nhiều chi phí cho doanh nghiệp như kho bãi và tăng cơ hội trên thị trường.,https://i1-vnexpress.vnecdn.net/2025/03/26/dng-8672-1742976380-9942-1742976421.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=DODl2i0Ikk_FH2Um-OHYdw,,https://vnexpress.net/de-xuat-hang-hoa-rui-ro-thap-co-the-hau-kiem-sau-thong-quan-4866130.html
SuperNode của Pi Network bị nghi ngờ tính phi tập trung,Cơ chế xác thực SuperNode gây nghi ngờ về tính phi tập trung của blockchain do vẫn được đội ngũ Pi Network đứng sau kiểm soát.,https://i1-sohoa.vnecdn.net/2025/03/25/DSC01376JPG-1742897012-5586-1742897132.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=U_IBasUviTGo91VzO1pbrg,,https://vnexpress.net/supernode-cua-pi-network-bi-nghi-ngo-tinh-phi-tap-trung-4865690.html
Công ty robot hình người Trung Quốc thách thức Elon Musk,"Công ty Agibot sẽ mở nhà máy mới ở Phố Đông, Thượng Hải nhằm tăng sản lượng robot hình người lên 5.000, sánh ngang sản lượng với công ty của tỷ phú Elon Musk.",https://i1-vnexpress.vnecdn.net/2025/03/26/VNERobot-1742984094-2464-1742984159.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=00rL18az2o5L5IO1AuR_Bw,,https://vnexpress.net/cong-ty-robot-hinh-nguoi-trung-quoc-thach-thuc-elon-musk-4865901.html
Nền tảng 'Bình dân học vụ số' phổ cập về chuyển đổi số,"Nền tảng Bình dân học vụ số hỗ trợ phổ cập tri thức cơ bản về chuyển đổi số, có thể đáp ứng 40.000 người học cùng lúc, được triển khai từ 1/4.",https://i1-sohoa.vnecdn.net/2025/03/26/a-long-1742989865-1742989896-2874-1742989912.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=Pe98tmL2wnbG2QzOTqVqqw,,https://vnexpress.net/nen-tang-binh-dan-hoc-vu-so-pho-cap-ve-chuyen-doi-so-4866208.html
